Accession,SRA_Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
KT368901,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27396,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2014-11,,"Camel alphacoronavirus isolate camel/Jeddah/N68(a)/2014, complete genome"
KT368902,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27396,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2014-12,,"Camel alphacoronavirus isolate camel/Jeddah/D33(a)/2014, complete genome"
KT368903,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27384,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2014-12,,"Camel alphacoronavirus isolate camel/Jeddah/D38(a)/2014, complete genome"
KT368904,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27395,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2014-12,,"Camel alphacoronavirus isolate camel/Jeddah/D43(a)/2014, complete genome"
KT368905,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27397,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2014-12,,"Camel alphacoronavirus isolate camel/Jeddah/D46(a)/2014, complete genome"
KT368906,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27395,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2014-12,,"Camel alphacoronavirus isolate camel/Jeddah/D50(a)/2014, complete genome"
KT368907,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27395,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-03,,"Camel alphacoronavirus isolate camel/Riyadh/Ry141/2015, complete genome"
KT368908,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27395,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-03,,"Camel alphacoronavirus isolate camel/Riyadh/Ry159(a)/2015, complete genome"
KT368909,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27386,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-01,,"Camel alphacoronavirus isolate camel/Jeddah/Jd1(a)/2015, complete genome"
KT368910,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27387,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-01,,"Camel alphacoronavirus isolate camel/Jeddah/Jd6(a)/2015, complete genome"
KT368911,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27393,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-01,,"Camel alphacoronavirus isolate camel/Jeddah/Jd8/2015, complete genome"
KT368912,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27395,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-01,,"Camel alphacoronavirus isolate camel/Jeddah/Jd28/2015, complete genome"
KT368913,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27388,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-04,,"Camel alphacoronavirus isolate camel/Taif/T91(a)/2015, complete genome"
KT368914,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27392,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-04,,"Camel alphacoronavirus isolate camel/Taif/T96/2015, complete genome"
KT368915,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27392,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-03,,"Camel alphacoronavirus isolate camel/Taif/T157(a)/2015, complete genome"
KT368916,,2015-12-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27390,GenBank,complete,,,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.",,Saudi Arabia,Camelus,,2015-03,,"Camel alphacoronavirus isolate camel/Taif/T193/2015, complete genome"
KT253259,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5665,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros abae,,2010,,"229E-related bat coronavirus isolate BtCoV/AT1A-F45/Hip_aba/GHA/2010 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253260,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5665,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros abae,,2010,,"229E-related bat coronavirus isolate BtCoV/AT1A-F41/Hip_aba/GHA/2010 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253261,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5005,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros abae,,2010,,"229E-related bat coronavirus isolate BtCoV/FO-A-42/Hip_aba/GHA/2010 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253262,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5005,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/BUO2E-F58/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253263,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5005,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/FO1E-F66/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253264,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5632,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2010,,"229E-related bat coronavirus isolate BtCoV/KW1C-F161/Hip_cf._rub/GHA/2010 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253265,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5005,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/KW1E-F12/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253266,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5005,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros abae,,2010,,"229E-related bat coronavirus isolate BtCoV/BUO2A-75/Hip_aba/GHA/2010 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253267,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5005,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/FO1E-F67/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253268,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,5635,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/KW2E-F73/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds; and spike glycoprotein gene, complete cds"
KT253269,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,28026,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/KW2E-F151/Hip_cf._rub/GHA/2011 orf1ab, orf1a, spike glycoprotein, orf4, E, M, N, and orf8 genes, complete cds"
KT253270,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,28020,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros abae,,2010,,"229E-related bat coronavirus isolate BtCoV/FO1A-F2/Hip_aba/GHA/2010 orf1ab, orf1a, spike glycoprotein, orf4, E, M, N, and orf8 genes, complete cds"
KT253271,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,28754,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/KW2E-F56/Hip_cf._rub/GHA/2011 orf1ab, orf1a, spike glycoprotein, orf4, E, M, N, and orf8 genes, complete cds"
KT253272,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,28688,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros abae,,2010,,"229E-related bat coronavirus isolate BtCoV/AT1A-F1/Hip_aba/GHA/2010 orf1ab, orf1a, spike glycoprotein, orf4, E, M, N, and orf8 genes, complete cds"
KT253273,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2010,,"229E-related bat coronavirus isolate BtCoV/AT1A-F26/Hip_cf._rub/GHA/2010 RNA-dependent RNA polymerase gene, partial cds"
KT253274,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros abae,,2010,,"229E-related bat coronavirus isolate BtCoV/AT1A-F63/Hip_aba/GHA/2010 RNA-dependent RNA polymerase gene, partial cds"
KT253275,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/BUO1E-F102/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds"
KT253276,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/BUO1E-F82/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds"
KT253277,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2010,,"229E-related bat coronavirus isolate BtCoV/BUO2A-F15/Hip_cf._rub/GHA/2010 RNA-dependent RNA polymerase gene, partial cds"
KT253278,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2010,,"229E-related bat coronavirus isolate BtCoV/BUO2A-F23/Hip_cf._rub/GHA/2010 RNA-dependent RNA polymerase gene, partial cds"
KT253279,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/BUO2B-F210/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds"
KT253280,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros abae,,2011,,"229E-related bat coronavirus isolate BtCoV/BUO2E-F101/Hip_aba/GHA/2011 RNA-dependent RNA polymerase gene, partial cds"
KT253281,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/BUO2E-F124/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds"
KT253282,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/BUO2E-F155/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds"
KT253283,,2015-10-26T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,816,GenBank,partial,,,"Corman,V.M., Baldwin,H.J., Fumie Tateno,A., Melim Zerbinati,R., Annan,A., Owusu,M., Nkrumah,E.E., Maganga,G.D., Oppong,S., Adu-Sarkodie,Y., Vallo,P., da Silva Filho,L.V., Leroy,E.M., Thiel,V., van der Hoek,L., Poon,L.L., Tschapka,M., Drosten,C., Drexler,J.F.",26378164,Ghana,Hipposideros cf. ruber,,2011,,"229E-related bat coronavirus isolate BtCoV/BUO2E-F156/Hip_cf._rub/GHA/2011 RNA-dependent RNA polymerase gene, partial cds"
